Format,ncats_qhts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Log_Conc_M,-9.011761791,-8.534640544,-8.057519287,-7.580398031,-7.103276777,-6.626155522,-6.149034267,-5.671913012,-5.194791758,-4.717670503,-4.240549248,,,,,,,,,,,,,,,
Fit_Output,Protocol Name,Sample ID,Sample Data Type,AC50 (uM),CC-v2,Efficacy,Max Resp,Structure,Metabolic Stability [m],Permeability [1e-6 cm/sec],Solubility [ug/ml],Drug Name,Assay Plate ID,Supplier ID,Supplier,Library,Log AC50 (M),Ligand Efficiency,Sample Name,Alias,CC-v1,LEC,BEI,SEI,Data Range,Inf Activity,Hill Coef,PValue,R2,AC50_2 (uM),Log AC50 2,Hill Coef 2,Fraction,Sample ID2,Tox21 ID,Zero Activity,User Flag,Max Read1,Max Data,Min Data,AUC,AUC Fit,Cmpd Plate ID,Comment,Log AC50-,Log AC50+,Inf Activity-,Inf Activity+,Custom 2,Custom 1,NCGC Unique ID,Mapping ID,Drug ID,Assay Name,Hash Key(24),MLSMR Compound Class,Primary MOA,Origin,Solvent,Salt Code,Purity,Purity Rating,MW,PubChem SID,CAS#,Gene Symbol,Gene ID,Tanimoto,Layer Index,Data Points,Mask No,Log Dye Conc,Report Flag,Assay Protocol ID,Mask Flags,Sample Replicate,Plate Replicate,Measure Time,Replicate IDs,Data Mode,Assay Outcome,Phenotype,Activity Score,Confirmation Flag,Control Flag,Conc ID,Experiment Set,Team,Scientist,IC50 (uM),Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,Data21,Data22,Data23,Data24,Sample Data ID
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00108724-01,nluc,10.857639,-2.1,-153.399,-146.624,CC1=CC=C(C=C1)N2C(=O)N(CC(=O)NC3=CC=C(C)C=C3C)C4=CC(=CC=C4C2=O)C(=O)NCC5=C(Cl)C=CC=C5,null,null,null,null,null,C487-0132,Sytravon,2016_CMTA_01,-4.9643,0.162,null,null,-2.1,null,8.542,5.018,165.172,-158.354,1.885,0.003,0.906,null,null,null,null,null,null,-4.955,null,null,18.547,-146.624,-133.077,-136.665,null,null,null,null,null,null,null,null,PG21F1BHM6RN,IMAIMUIUWLQLFT,null,cmt1a-fu,XFmhwrDbriulIjAPYh,null,null,null,null,null,null,null,581.1,24398558,null,null,null,null,2,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190252844,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,7.20382,-9.237,0,-26.808,-32.861,0,6.113,2.84,18.547,-56.722,-112.178,-146.624,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331331
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00108736-01,fluc,12.182472,-2.1,-110.213,-103.389,CCC1=CC=C(NC(=O)CN2C(=O)N(C(=O)C3=CC=C(C=C23)C(=O)NCC4=CC=C(C)C=C4)C5=CC=C(OC)C=C5)C=C1,null,null,null,null,null,C487-0188,Sytravon,2016_CMTA_01,-4.9143,0.157,null,null,-2.1,null,8.521,4.544,153.144,-112.281,1.66,0.03,0.994,null,null,null,null,null,null,-2.068,null,null,49.754,-103.389,-88.804,-86.77,null,null,null,null,null,null,null,null,B3DCMGQ29B7K,STMXENGGQJTBAU,null,cmt1a-fu,KXDYHLSJyBoLnVAwMY,null,null,null,null,null,null,null,576.6,24398570,null,null,null,null,0,11,1,null,null,104113,0 0 0 0 0 0 0 1 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190247476,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,10.673108,-6.466,0,0,-3.265,0,-7.202,0,49.754,-29.896,-75.948,-103.389,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330688
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00108736-01,nluc,12.182472,-2.1,-164.181,-158.643,CCC1=CC=C(NC(=O)CN2C(=O)N(C(=O)C3=CC=C(C=C23)C(=O)NCC4=CC=C(C)C=C4)C5=CC=C(OC)C=C5)C=C1,null,null,null,null,null,C487-0188,Sytravon,2016_CMTA_01,-4.9143,0.157,null,null,5,null,8.521,4.544,209.525,-162.086,2.406,0.003,0.906,null,null,null,null,null,null,2.095,null,null,50.882,-158.643,-98.781,-101.829,null,null,null,null,null,null,null,null,B3DCMGQ29B7K,STMXENGGQJTBAU,null,cmt1a-fu,KXDYHLSJyBoLnVAwMY,null,null,null,null,null,null,null,576.6,24398570,null,null,null,null,2,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190255077,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,8.710578,-10.968,0,0,-7.026,0,-15.757,8.017,50.882,-38.825,-119.615,-158.643,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331379
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00108738-01,fluc,24.307227,-2.1,-111.283,-112.105,CN1C(=O)C2=C(SC(=C2)C(=O)NCCCN3CCN(CC3)C4=CC=C(F)C=C4)C5=CC=CC=C15,null,null,null,null,null,C498-0670,Sytravon,2016_CMTA_01,-4.6143,0.186,null,null,-2.3,null,9.64,5.401,122.575,-114.348,3.065,0.011,0.896,null,null,null,null,null,null,-3.064,null,null,10.469,-112.105,-57.603,-57.609,null,null,null,null,null,null,null,null,SR7RFL31YUFH,DJQNOBAWIQJWJJ,null,cmt1a-fu,NdCKnbrHgPSaAPyuAq,null,null,null,null,null,null,null,478.6,24398572,null,null,null,null,0,11,1,null,null,104113,1 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190243736,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,22.38693,-24.477,0,-33.282,7.225,10.469,0.734,-5.575,-3.601,0.473,-41.211,-112.105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330952
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00108738-01,nluc,27.273157,-2.1,-172.295,-157.908,CN1C(=O)C2=C(SC(=C2)C(=O)NCCCN3CCN(CC3)C4=CC=C(F)C=C4)C5=CC=CC=C15,null,null,null,null,null,C498-0670,Sytravon,2016_CMTA_01,-4.5643,0.184,null,null,5,null,9.535,5.343,214.945,-169.07,4.095,0.032,0.796,null,null,null,null,null,null,3.224,null,null,57.036,-157.908,-36.244,-39.802,null,null,null,null,null,null,null,null,SR7RFL31YUFH,DJQNOBAWIQJWJJ,null,cmt1a-fu,NdCKnbrHgPSaAPyuAq,null,null,null,null,null,null,null,478.6,24398572,null,null,null,null,2,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190251337,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,22.065414,-18.208,0,-46.367,2.731,57.036,0,9.77,8.251,14.175,-33.646,-157.908,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331643
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00108792-01,fluc,15.336823,-2.1,-112.579,-105.79,CC1=CC=CC=C1NC(=O)CN2C(=O)N(CC3=CC4=C(OCO4)C=C3)C(=O)C5=CC=C(C=C25)C(=O)NC6CCCCC6,null,null,null,null,null,C487-0405,Sytravon,2016_CMTA_01,-4.8143,0.157,null,null,5,null,8.465,4.101,136.845,-111.211,2.303,0.008,0.87,null,null,null,null,null,null,1.368,null,null,31.055,-105.79,-56.785,-59.644,null,null,null,null,null,null,null,null,SZWLCW77S7R9,LYBXVHKUQJDTJZ,null,cmt1a-fu,JCRhcMhGbakhJoVgLl,null,null,null,null,null,null,null,568.6,24398626,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190245573,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,14.047171,-6.515,17.088,-10.124,-10.995,-11.64,-9.394,31.055,15.085,-15.013,-68.975,-105.79,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330649
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00108792-01,nluc,13.668958,-2.1,-149.902,-142.659,CC1=CC=CC=C1NC(=O)CN2C(=O)N(CC3=CC4=C(OCO4)C=C3)C(=O)C5=CC=C(C=C25)C(=O)NC6CCCCC6,null,null,null,null,null,C487-0405,Sytravon,2016_CMTA_01,-4.8643,0.159,null,null,5,null,8.553,4.144,185.12,-143.423,2.72,0.009,0.865,null,null,null,null,null,null,6.479,null,null,42.46,-142.659,-56.417,-63.792,null,null,null,null,null,null,null,null,SZWLCW77S7R9,LYBXVHKUQJDTJZ,null,cmt1a-fu,JCRhcMhGbakhJoVgLl,null,null,null,null,null,null,null,568.6,24398626,null,null,null,null,2,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190253174,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,10.862581,-19.897,42.46,-1.448,-8.578,0,-19.413,29.288,30.529,-12.796,-97.096,-142.659,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331340
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00108800-01,nluc,15.336823,-2.1,-135.655,-120.279,CCC1=CC=CC=C1NC(=O)CN2C(=O)N(CC3=CC4=C(OCO4)C=C3)C(=O)C5=CC=C(C=C25)C(=O)NC6CCCCC6,null,null,null,null,null,C487-0409,Sytravon,2016_CMTA_01,-4.8143,0.154,null,null,-2.1,null,8.261,4.101,128.745,-141.448,1.21,0.001,0.928,null,null,null,null,null,null,-5.794,null,null,8.465,-120.279,-111.238,-115.463,null,null,null,null,null,null,null,null,7HMRSJ44UFSM,LIOVBURCAKMHFA,null,cmt1a-fu,tBepgrpqkypEIirHtV,null,null,null,null,null,null,null,582.6,24398634,null,null,null,null,2,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190254747,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,9.311864,-25.255,8.465,0,0,-8.978,-13.694,-17.418,-0.382,-49.383,-79.05,-120.279,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331474
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00108810-01,fluc,12.182472,-2.1,-114.519,-107.661,COC1=CC(=C(OC)C=C1)NC(=O)CSC2=C3CCCCC3=NC4=CC=CC=C24,null,null,null,null,null,C498-1014,Sytravon,2016_CMTA_01,-4.9143,0.233,null,null,-2.1,null,12.027,5.724,117.006,-116.274,1.967,0.001,0.926,null,null,null,null,null,null,-1.755,null,null,9.345,-107.661,-90.305,-87.143,null,null,null,null,null,null,null,null,DTU1QZD5YA7N,OXILAGNRKLXZSO,null,cmt1a-fu,oDwWjCNEjJBqWkJAFZ,null,null,null,null,null,null,null,408.5,24398644,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190246255,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,10.556841,9.345,0,-24.407,7.819,6.162,-19.173,0,0,-25.347,-85.224,-107.661,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330802
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00108810-01,nluc,12.182472,-2.1,-124.858,-115.78,COC1=CC(=C(OC)C=C1)NC(=O)CSC2=C3CCCCC3=NC4=CC=CC=C24,null,null,null,null,null,C498-1014,Sytravon,2016_CMTA_01,-4.9143,0.233,null,null,-2.1,null,12.027,5.724,131.591,-121.569,1.788,0,0.973,null,null,null,null,null,null,3.29,null,null,15.811,-115.78,-70.046,-70.812,null,null,null,null,null,null,null,null,DTU1QZD5YA7N,OXILAGNRKLXZSO,null,cmt1a-fu,oDwWjCNEjJBqWkJAFZ,null,null,null,null,null,null,null,408.5,24398644,null,null,null,null,2,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190253856,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,9.968958,2.612,0,-11.95,15.811,0,5.153,9.455,0,-27.845,-80.916,-115.78,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331493
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00108818-01,nluc,15.336823,-2.1,-156.011,-129.362,CCOC1=CC=C(NC(=O)CN2C(=O)N(CC3=CC4=C(OCO4)C=C3)C(=O)C5=CC=C(C=C25)C(=O)NC6CCCCC6)C=C1,null,null,null,null,null,C487-0410,Sytravon,2016_CMTA_01,-4.8143,0.15,null,null,-2.1,null,8.041,3.802,132.755,-156.011,1.222,0,0.99,null,null,null,null,null,null,0,null,null,3.393,-129.362,-102.566,-100.745,null,null,null,null,null,null,null,null,WN6TXBZUYP4V,GPZDZZAVSJDMPA,null,cmt1a-fu,CxoAlKJBUlFiETxfwx,null,null,null,null,null,null,null,598.6,24398652,null,null,null,null,2,11,1,null,null,104113,1 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190255693,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,8.292229,-27.977,3.393,2.818,0.184,0,0,-16.042,-11.224,-37.106,-90.708,-129.362,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331582
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00108820-01,nluc,19.307916,-2.1,-122.718,-126.384,CC1=CC=C(C)C(=C1)NC(=O)CN2C(=O)N(CC3=CC4=C(OCO4)C=C3)C(=O)C5=CC=C(C=C25)C(=O)NC6CCCCC6,null,null,null,null,null,C487-0411,Sytravon,2016_CMTA_01,-4.7143,0.15,null,null,-2.3,null,8.09,4.016,136.219,-134.978,2.333,0.011,0.86,null,null,null,null,null,null,-12.26,null,null,9.835,-126.384,-117.695,-119.18,null,null,null,null,null,null,null,null,NZB1X2DFPB2T,YFJREZIPKZOPIZ,null,cmt1a-fu,uPqxvcWKTwtmIqrlze,null,null,null,null,null,null,null,582.6,24398654,null,null,null,null,2,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190256639,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,15.382017,-15.058,-43.317,9.835,-8.547,-7.259,-30.721,-2.532,3.74,-24.778,-72.443,-126.384,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331046
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00109035-01,fluc,21.663838,-2.1,-111.52,-100.543,COC1=CC=C(NC(=O)CSC2=C3CCCCC3=NC4=CC=C(Cl)C=C24)C=C1Cl,null,null,null,null,null,C509-0721,Sytravon,2016_CMTA_01,-4.6643,0.221,null,null,-2.3,null,10.423,6.088,130.443,-106.303,2.72,0.007,0.879,null,null,null,null,null,null,5.218,null,null,29.901,-100.543,-21.978,-24.152,null,null,null,null,null,null,null,null,C1ARH9F6AGTB,UQKGZKUJWHXOPO,null,cmt1a-fu,dJoiMCCXPsLvMNRQGF,null,null,null,null,null,null,null,447.4,24383614,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190244825,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,20.738724,0,10.671,18.189,-13.823,-3.912,29.901,-8.94,8.368,1.636,-37.995,-100.543,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330878
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00109035-01,nluc,24.307227,-2.1,-108.757,-94.649,COC1=CC=C(NC(=O)CSC2=C3CCCCC3=NC4=CC=C(Cl)C=C24)C=C1Cl,null,null,null,null,null,C509-0721,Sytravon,2016_CMTA_01,-4.6143,0.218,null,null,5,null,10.312,6.022,137.769,-99.802,2.72,0.03,0.801,null,null,null,null,null,null,8.955,null,null,43.12,-94.649,0.81,-0.206,null,null,null,null,null,null,null,null,C1ARH9F6AGTB,UQKGZKUJWHXOPO,null,cmt1a-fu,dJoiMCCXPsLvMNRQGF,null,null,null,null,null,null,null,447.4,24383614,null,null,null,null,2,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190252426,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,24.342666,0,20.257,14.182,-5.845,-16.867,43.12,-2.512,20.338,6.393,-30.147,-94.649,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331569
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00109037-01,fluc,19.307916,-2.1,-121.957,-97.88,CCOC(=O)C1CCN(CC1)C(=O)CSC2=C3CCCCC3=NC4=CC=C(Cl)C=C24,null,null,null,null,null,C509-0738,Sytravon,2016_CMTA_01,-4.7143,0.216,null,null,5,null,10.544,5.553,128.616,-116.169,1.478,0.003,0.904,null,null,null,null,null,null,5.788,null,null,30.737,-97.88,-40.135,-37.781,null,null,null,null,null,null,null,null,28BJ7SZ46LHC,AJFGRHUVTRPJDS,null,cmt1a-fu,XSRwtKBuNyApMWvzeK,null,null,null,null,null,null,null,447,24383616,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190250776,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,15.973818,12.396,-1.668,-4.058,30.737,6.112,-12.127,2.637,5.308,-17.566,-50.809,-97.88,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330335
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00109037-01,nluc,15.336823,-2.1,-117.155,-114.951,CCOC(=O)C1CCN(CC1)C(=O)CSC2=C3CCCCC3=NC4=CC=C(Cl)C=C24,null,null,null,null,null,C509-0738,Sytravon,2016_CMTA_01,-4.8143,0.22,null,null,5,null,10.768,5.671,148.475,-120.867,2.121,0.041,0.777,null,null,null,null,null,null,-3.712,null,null,33.524,-114.951,-86.693,-86.984,null,null,null,null,null,null,null,null,28BJ7SZ46LHC,AJFGRHUVTRPJDS,null,cmt1a-fu,XSRwtKBuNyApMWvzeK,null,null,null,null,null,null,null,447,24383616,null,null,null,null,2,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190258377,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,13.011363,0,-32.832,-6.439,33.524,-0.541,-40.143,11.183,8.573,-23.549,-74.035,-114.951,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331026
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00109059-01,nluc,21.663838,-2.1,-114.04,-103.524,ClC1=CC(=CC=C1)N2CCN(CC2)C(=O)CSC3=C4CCCCC4=NC5=CC=C(Cl)C=C35,null,null,null,null,null,C509-0749,Sytravon,2016_CMTA_01,-4.6643,0.2,null,null,-2.3,null,9.586,7.542,127.354,-111.493,2.406,0.014,0.848,null,null,null,null,null,null,2.547,null,null,23.83,-103.524,-42.604,-38.88,null,null,null,null,null,null,null,null,9WA4CMRBT2U3,VUCZGEZFYKMHQB,null,cmt1a-fu,dJgLvgbAYsfJnPMyen,null,null,null,null,null,null,null,486.5,24383638,null,null,null,null,2,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190256716,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,19.878966,19.59,-18.799,1.425,-20.174,23.83,12.935,-7.075,8.16,-5.342,-42.399,-103.524,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331510
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00109091-01,fluc,19.307916,-2.1,-131.927,-111.668,CC(C)OCCCNC(=O)CSC1=C2CCCCC2=NC3=CC=C(Cl)C=C13,null,null,null,null,null,C509-0864,Sytravon,2016_CMTA_01,-4.7143,0.24,null,null,-2.1,null,11.581,6.153,132.823,-124.622,1.989,0,0.972,null,null,null,null,null,null,7.305,null,null,21.155,-111.668,-32.349,-31.804,null,null,null,null,null,null,null,null,PUGMBA5VC2AD,FNFPNMKFZFWODY,null,cmt1a-fu,GNRnveNuknGEnHNALC,null,null,null,null,null,null,null,407,24383670,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190247795,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,15.786872,4.9,4.3,0,1.338,14.219,0,21.155,10.227,-8.09,-57.648,-111.668,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330677
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00109091-01,nluc,19.307916,-2.1,-121.283,-114.273,CC(C)OCCCNC(=O)CSC1=C2CCCCC2=NC3=CC=C(Cl)C=C13,null,null,null,null,null,C509-0864,Sytravon,2016_CMTA_01,-4.7143,0.24,null,null,-2.1,null,11.581,6.153,148.857,-117.929,3.512,0.003,0.95,null,null,null,null,null,null,3.354,null,null,34.584,-114.273,-44.008,-42.112,null,null,null,null,null,null,null,null,PUGMBA5VC2AD,FNFPNMKFZFWODY,null,cmt1a-fu,GNRnveNuknGEnHNALC,null,null,null,null,null,null,null,407,24383670,null,null,null,null,2,11,1,null,null,104113,1 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190255396,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,17.69448,34.584,3.56,0,-8.564,3.96,19.88,-10.758,7.233,11.135,-59.891,-114.273,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331368
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00109093-01,fluc,21.663838,-2.1,-95.03,-95.028,CC(C)CCNC(=O)CSC1=C2CCCCC2=NC3=CC=C(Cl)C=C13,null,null,null,null,null,C509-0869,Sytravon,2016_CMTA_01,-4.6643,0.256,null,null,-2.3,null,12.371,6.921,118.771,-96.218,3.065,0.007,0.875,null,null,null,null,null,null,-1.188,null,null,23.743,-95.028,-48.888,-46.83,null,null,null,null,null,null,null,null,6W174CXWSXY8,CZGHRFRCDYKHGL,null,cmt1a-fu,efJgctgQDyvhQONUgV,null,null,null,null,null,null,null,376.9,24383672,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190244231,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,22.226954,8.263,-20.559,-10.694,-8.37,0,23.743,0.405,0.062,-3.554,-40.2,-95.028,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330902
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00109093-01,nluc,19.307916,-2.1,-95.822,-98.327,CC(C)CCNC(=O)CSC1=C2CCCCC2=NC3=CC=C(Cl)C=C13,null,null,null,null,null,C509-0869,Sytravon,2016_CMTA_01,-4.7143,0.259,null,null,-2.3,null,12.503,6.995,126.689,-100.256,3.065,0.029,0.804,null,null,null,null,null,null,-4.434,null,null,28.363,-98.327,-67.045,-67.412,null,null,null,null,null,null,null,null,6W174CXWSXY8,CZGHRFRCDYKHGL,null,cmt1a-fu,efJgctgQDyvhQONUgV,null,null,null,null,null,null,null,376.9,24383672,null,null,null,null,2,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190251832,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,19.275824,0,-27.74,-27.367,-5.007,0,28.363,-4.013,0,-5.477,-50.197,-98.327,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331593
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00109121-01,fluc,21.663838,-2.1,-113.263,-100.673,ClC1=CC=C2N=C3CCCCC3=C(SCC(=O)NCC4=CC=CC=C4Cl)C2=C1,null,null,null,null,null,C509-2009,Sytravon,2016_CMTA_01,-4.6643,0.229,null,null,-2.1,null,10.81,6.921,125.735,-108.234,2.406,0.003,0.901,null,null,null,null,null,null,5.029,null,null,25.062,-100.673,-24.118,-26.688,null,null,null,null,null,null,null,null,M49GT8A7H4R8,FFBULTBAXGXSIR,null,cmt1a-fu,RxXtCrEApSAvDJhxgn,null,null,null,null,null,null,null,431.4,24383700,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190246145,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,20.334057,1.995,13.493,14.866,-14.403,-4.943,0.493,8.968,25.062,-7.18,-37.647,-100.673,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330330
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00109127-01,fluc,24.307227,-2.1,-87.7,-86.102,COC(=O)C1=CC=CC=C1NC(=O)CSC2=C3CCCCC3=NC4=CC=C(Cl)C=C24,null,null,null,null,null,C509-2018,Sytravon,2016_CMTA_01,-4.6143,0.211,null,null,-2.1,null,10.462,4.925,100.839,-82.658,2.72,0,0.952,null,null,null,null,null,null,5.042,null,null,14.737,-86.102,-11.37,-10.565,null,null,null,null,null,null,null,null,K38CBQWG2RS9,NEDRSTUHKIWSCK,null,cmt1a-fu,CFLfkwZpJPKTbvffMD,null,null,null,null,null,null,null,440.9,24383706,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190245111,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,28.427343,2.544,0,0.018,7.595,14.737,8.004,-2.119,9.791,1.211,-21.373,-86.102,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330318
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00109127-01,nluc,24.307227,-2.1,-101.09,-83.733,COC(=O)C1=CC=CC=C1NC(=O)CSC2=C3CCCCC3=NC4=CC=C(Cl)C=C24,null,null,null,null,null,C509-2018,Sytravon,2016_CMTA_01,-4.6143,0.211,null,null,5,null,10.462,4.925,122.021,-88.278,4.095,0.026,0.819,null,null,null,null,null,null,12.812,null,null,38.288,-83.733,21.071,24.243,null,null,null,null,null,null,null,null,K38CBQWG2RS9,NEDRSTUHKIWSCK,null,cmt1a-fu,CFLfkwZpJPKTbvffMD,null,null,null,null,null,null,null,440.9,24383706,null,null,null,null,2,11,1,null,null,104113,1 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190252712,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,25.945894,27.297,0,0,38.288,6.555,0,24.783,0,32.213,-15.88,-83.733,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331009
