Format,generic_qhts,,,,,,,Log_Conc_M,-9.011761791,-8.534640544,-8.057519287,-7.580398031,-7.103276777,-6.626155522,-6.149034267,-5.671913012,-5.194791758,-4.717670503,-4.240549248
Fit_Output,Comp_ID,Comp_Name,Readout,SMILES,Log_AC50_M,S_0,S_Inf,Hill_Slope,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10
1,NCGC00117481-01,null,fluc,COC(=O)C1=CC=CC=C1NC(=O)C2=C(Cl)C=NC(=N2)[S+]([O-])(=O)CC3=CC=CC(=C3)C,-5.1643,0,-128.924,1.692,1.315,7.367,11.692,-3.799,7.324,-14.136,-17.412,-12.373,-59.376,-113.749,-122.087
1,NCGC00117481-01,null,nluc,COC(=O)C1=CC=CC=C1NC(=O)C2=C(Cl)C=NC(=N2)[S+]([O-])(=O)CC3=CC=CC(=C3)C,-5.1143,-12.33,-195.763,2.333,-5.626,-2.166,0,-17.913,-5.668,-41.545,-14.589,-15.49,-87.555,-181.217,-189.693
1,NCGC00118546-01,null,nluc,CC1=CC=C(OCC(=O)NC2=CC=C3N=C(SCC(=O)N4CCC5=C4C=CC=C5)SC3=C2)C=C1,-5.1643,-6.46,-110.098,2.72,0,8.235,-5.34,-23.952,-6.522,-8.445,-18.908,-2.41,-52.432,-109.224,-105.751
1,NCGC00118710-01,null,nluc,CC1=CC=C(NC(=O)CSC2=NC3=CC=C(NC(=O)COC4=CC=C(C)C=C4)C=C3S2)C=C1,-4.9143,18.012,-124.492,2.333,3.764,0,9.998,21.555,24.631,20.912,44.308,16.293,-10.951,-88.997,-119.436
1,NCGC00119662-01,null,fluc,CC1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)[S+]([O-])(=O)N3CCC(CC3)C4=NC5=C(S4)C=CC=C5,-4.8643,-0.514,-86.738,3.677,0,0,-11.327,-9.722,7.525,6.684,0,0.724,-6.041,-66.011,-87.614
1,NCGC00121667-01,null,fluc,CCN(CC)CCCNC(=O)C1=CC=C2[N]3C=C(N=C3SC2=C1)C4=CC=C(C)C=C4,-4.8643,1.202,-89.119,4.955,2.015,-28.426,-10.311,-7.204,11.479,13.407,-6.463,5.026,31.419,-75.926,-88.791
1,NCGC00121667-01,null,nluc,CCN(CC)CCCNC(=O)C1=CC=C2[N]3C=C(N=C3SC2=C1)C4=CC=C(C)C=C4,-4.8143,6.353,-155.45,4.955,7.348,-30.423,0,-4.44,1.736,17.878,28.211,15.313,22.733,-117.859,-153.304
1,NCGC00124776-01,null,fluc,CCCCOC1=CC=C(C=C1)C(C)NC(=O)C2=CC=CC(=C2)NC3=NC4=CC=CC=C4[N]5N=NN=C35,-5.0143,3.731,-112.514,1.967,1.839,0,11.088,0,-6.191,4.443,-7.416,20.763,-33.456,-88.081,-103.607
1,NCGC00124776-01,null,nluc,CCCCOC1=CC=C(C=C1)C(C)NC(=O)C2=CC=CC(=C2)NC3=NC4=CC=CC=C4[N]5N=NN=C35,-4.9643,5.37,-168.224,2.253,4.01,5.417,14.704,0,-10.832,11.132,-4.117,23.238,-42.613,-132.33,-155.763
1,NCGC00124778-01,null,fluc,O=C(NCC1=CC=CC=C1)C2=CC=CC(=C2)NC3=NC4=CC=CC=C4[N]5N=NN=C35,-4.8643,9.456,-104.596,4.095,21.578,6.94,16.326,5.275,15.728,13.903,-3.376,3.581,-0.782,-81.754,-104.499
1,NCGC00124778-01,null,nluc,O=C(NCC1=CC=CC=C1)C2=CC=CC(=C2)NC3=NC4=CC=CC=C4[N]5N=NN=C35,-4.8643,0,-160.381,3.677,0,0,-7.55,2.357,-3.145,17.395,0.594,-10.447,-9.243,-121.162,-162.001
1,NCGC00125386-01,null,fluc,CC1=C(C)C=C(NC(=O)C2=CC\3=C(C=C2)C(=O)N\4\N=C(NC5=CC=CC=C5C)/SC4=N3)C=C1,-4.9643,1.31,-99.491,4.955,0,-10.757,-12.079,14.982,32.248,-26.233,14.699,0,-5.824,-94.442,-98.736
1,NCGC00125386-01,null,nluc,CC1=C(C)C=C(NC(=O)C2=CC\3=C(C=C2)C(=O)N\4\N=C(NC5=CC=CC=C5C)/SC4=N3)C=C1,-4.8143,1.723,-157.063,4.955,0,-25.932,0,13.018,16.527,-14.306,14.828,12.181,-4.303,-118.74,-155.817
1,NCGC00125414-01,null,nluc,CCC1=CC=CC=C1NC/2=N/N\3C(=O)C4=C(C=C(C=C4)C(=O)NC5=CC(=CC(=C5)C)C)\N=C3S2,-4.9643,0.833,-158.715,2.253,0,-24.857,0,0,10.907,8.231,5.515,0,-35.034,-120.296,-155.603
